sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97
1255C,143651,0.30497518312394495,0.03968358440459002,0.00921061808488148,0.01055556367354641,-0.02055705546369169,0.0031885740912624963,-0.012683000580136019,0.03189060965756979,0.015290549624904417,0.0503220265425085,0.07465240239489504,0.06120035508778693,-0.02078781244206026,0.0069162948346142145,-0.041708650725016456,-0.020157330995442577,0.027677909813393162,0.04051045978081028,-0.04900764085883299,-0.019996241221659147,-0.005917087562330169,-0.020400911967978573,-0.026913387855609244,-0.004191913758393023,-0.0014886586250986821,-0.0012284832064363338,0.018452011324752136,0.01070395331011767,0.03808010835152795,-0.02465851503700795,-0.0016648413472632243,0.012444573320233252,0.00022672843569815823,0.009719252480339852,-0.00335109737924067,-0.0028910589106528497,-0.003666430223343966,-0.00017461398514668705,0.010933976398366145,0.0026119093903775115,0.0001205366343592554,-0.005991729949115654,0.004540617329794678,0.003569705293055127,0.0018259731181773432,-0.0010986558964577078,-0.0002595221693203402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261A,143652,-0.18730530680646837,-0.07697142445276116,-0.017328572532521416,-0.06071622552562605,-0.021342694670075463,0.021535185417519667,-0.022273601621781967,0.0025170328952030326,0.0292601615850973,-0.0063619813990591564,-0.010038458341807959,0.009462508402784703,-0.003839214517399816,-0.027140619654698432,0.017802690234405803,-0.005148651989215841,0.028291201317922905,0.029956923515658405,-0.018241637145247597,-0.0007733984021965226,0.04427694491473811,0.03438093965790323,-0.010428179623997951,-0.016354241423762947,-0.011635562491948725,0.03305851724074359,0.009313196297681714,0.02835242068851998,0.0022429617003057243,0.018516085088973712,-0.03157012579768017,0.005666231473808376,0.002587973890854449,-0.012184409365565975,-0.005730759556663402,-0.014055668235015027,-0.0052996550681328625,0.0073497108663730625,0.015272443817156834,-0.002243295356865633,0.01380923540270914,0.004038143582996218,0.002399628552259864,0.005870941196782334,-0.0017662042014513488,0.0020417764287637666,-0.0005683679533635632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261B,143653,-0.17149578454800488,-0.05172289377902902,-0.02844017471741029,-0.054065386120908075,-0.03836949001212374,-0.004181123894398177,0.007126082267581666,0.002943501308610019,0.030639190537064688,0.0020778233917037726,0.019820708253734123,0.01710854948047996,-0.010489956567560818,-0.05094555603596052,0.021321113207447857,0.040279837828854706,0.025038415603937332,0.009567086521350444,-0.008889235010636392,0.0022997098767674473,-0.01677747739239918,-0.02070730651332053,-0.006688285381873507,0.007775006256921711,0.014343451727374197,0.01343587372065178,-0.003749100629490067,-0.010305755300634038,0.006543831630807862,0.00916740325061917,0.005969501222161198,0.0012822325827491579,0.014233730677170004,-0.0031809264875003697,0.005680877534951176,-0.016740152017499642,0.0036880226034835322,0.00196715959990869,-0.024619398059991523,0.0016178504713865954,-0.0022107809490773483,0.008473847985471702,-2.232747388154971e-05,0.0024606538696825167,-0.0016432486728957757,-0.0022601356846624105,-0.002176073062657624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261C,143654,-0.15922006957556634,-0.09210116044151037,-0.018767255572049602,-0.02819082597916706,-0.07172111121928773,0.0423042991810632,0.07903245111631141,0.03100965583724929,-0.06220584044937597,0.027805366699483424,-0.004452489264793516,0.02819589982438862,0.024611254742032195,-0.05033771898849256,-0.050598301283948745,0.029679429784682566,-0.0031182856241319633,-0.06266839821278027,0.012346168868900623,0.01408412907889944,-0.01983157038256537,-0.006947559628491797,-0.0006828145452039109,-0.02585513982135843,-0.011121110914816,-0.007887887981407774,-0.009985969171899187,0.020934281851418747,-0.022329309847244006,0.013389688280758679,-0.004123488075932209,0.018250176458524045,0.0115496654465205,0.0008607574019920249,-0.005699586439169923,0.002156478695823459,-0.004041712560195974,-0.005024082710531482,0.0032136163468372185,0.0007246802992574742,-0.008462595952906845,0.006056073718792351,0.0010645494946948464,-0.0036469629614553347,0.0008050042867590175,-0.004636371697717949,-0.0007690118391641703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262A,143655,-0.1625746492666188,-0.058686528927122894,-0.03854237179813939,-0.01792972995033441,-0.03192915619153395,-0.02479394079965431,-0.01083515124453055,-0.017394314626138316,-0.0065480328242385226,-0.013564510918731041,-0.0005798002859245314,0.016926870686764687,-0.014485446018721287,-0.0022243695386716966,-0.007509985980119711,-0.030328982870815355,-0.006008990534771351,0.023769499462772146,-0.0057980588010440835,-0.020504233131626567,-0.015367483842125553,0.007974828673144,0.002915769822968252,-0.01144362223483855,0.012642427668780338,-0.014988133921453957,-0.01829491100731884,-0.001363463325707293,0.005785640996622111,-0.011693137722966939,-0.007119066464750719,0.010016290558614584,-0.01776618198252107,0.005154512460076519,0.007101735122304105,-0.002764766589878953,0.004149005392831349,-9.945343301579794e-05,-0.00693215663814543,0.00570312177260211,0.015931028099608426,-0.0029561768961464865,0.006448514219543161,-0.008051927696468696,0.015600716414355764,-0.00835585098105745,0.0004117240386488655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262B,143656,-0.16904757533367928,-0.0626290822364448,-0.030087721874144078,-0.006659405342120409,-0.050978892725414074,-0.024100278797531748,0.01423771738255724,-0.06382975320279831,0.004867663176546236,0.012625557236515867,-0.02239865270098174,-0.0106124908533007,0.035822543661705425,-0.00505543645226601,-0.014780720208047582,0.011493662692518995,-0.03594688809109047,-0.006196917657144958,0.027475955511132372,-0.027361896985748427,-0.01484074343434968,0.026302010038259764,0.022076853254371497,-0.018422057955458915,0.008642546993986233,-0.014782556146663831,0.007878890690214656,0.011977557362611644,0.006140665021561823,0.009669800408855856,0.012693978790890934,-0.007774145904690512,0.0067417508482658425,0.004241941740592716,0.002504215125900282,-0.007127939315561031,0.0027614993082559687,0.0026970346906732405,0.011502612834964078,0.0026013514863622114,-0.0012577488298614575,0.003563953860948339,-0.005220113697905536,0.0017485431389022625,-0.0017961430812143684,0.0020797238094441917,-0.001791321321995722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262C,143657,-0.17791854324156034,-0.04097032697009811,-0.044429073909793115,-0.0460028036915299,-0.025990404680241747,-0.004787998655190238,0.054424848726235334,-0.0040539925892810625,0.04002874933371887,0.029131855868353193,-0.05808010081347987,-0.007332464902067442,0.010577531545937815,0.038422442585274365,0.003742339404229897,-0.039240973112017984,-0.01911239012070745,-0.011302476726816784,0.004739033069957598,-0.03213196020136667,-0.002498981638855564,0.03140804465558517,-0.02559448531342244,0.015243502418570334,-0.0010637826360172763,0.005288232829925576,-0.005605165042287853,-0.011996502190391225,0.0058706426764971635,-0.007146933698052902,-0.015030908991328452,0.00961663758995391,0.024210185403778298,0.01870405724582302,-0.0011703476694692595,0.0024767145377662335,0.007153123477619111,-0.01371676392183397,-0.003269308334042705,-0.013123723516484746,-0.00022568372164226506,-0.0022458042154761934,0.0013519053066029074,0.0038303617725963784,0.0017203659157015256,0.0008659946631337703,-5.522042546179531e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263A,143658,-0.12356052193109282,-0.09558241499642946,-0.008996432569293545,-0.0008803595516441968,-0.07298809027088067,0.053084688051399063,-0.01584688132227863,0.03668252991314874,-0.10126332773045328,-0.008832811705911613,0.00974996018658625,0.10976571825982888,0.06049986353315143,0.010762997645712574,0.03867339626647812,-0.04921064310539644,0.014328612922863937,0.04884135554076991,-0.016698964571639014,-0.0005157747671816748,-0.003361610039871867,-0.02330456782999139,0.03453598473976914,0.017765903511027057,0.026345279762925264,-0.015188767856055834,0.01653376496522689,-0.003174487386581445,0.0032874615473606427,0.0041309096513725396,-0.004660708211023794,-0.0014745726280837547,0.0018044017175698614,-0.0017998601720974649,0.0013688135944827414,-0.011699283460039232,-0.0028302984677188252,-0.014305282130948612,0.0012977947686301256,-0.0068164320693694025,-0.006214340915387471,-0.0007683360247488667,-0.0016132451462271713,0.004675309833556683,-0.001644571724403622,0.0013293364620705131,0.0002689132816796052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263B,143659,-0.14970314278769048,-0.1726855409657281,0.15818475973470708,0.16243820772247108,0.021903885564000965,-0.08133758701707061,-0.06035779607043024,0.017230983060893015,-0.1350164373989763,-0.007962535980280317,0.003278894502123864,0.06248168356836342,-0.008031212568570808,0.07133966101624412,-0.042755374635123286,0.0297231123698877,0.07789757140364234,-0.014429315203138645,0.010196539450004807,-0.005820142663448984,0.018680864412678848,0.022318356642173506,-0.012377131900749091,0.00013363499512902857,-0.01081835711833164,0.0037943669988576493,-0.00821628840091359,0.0022838295134163062,-0.0030596751070094052,-0.007335373979539636,-0.01118140455598069,0.005813900832255694,-0.009126801953521365,-0.0012154364939272893,-0.01057678599143854,0.0034519696534447155,-0.00025797763155950256,-0.0040905388252914865,-0.01003404409383436,-0.004982768578061695,-0.003391533124533746,0.00024013928012706808,0.0014708790273654634,0.0009508095074700014,-0.001002470046574264,0.0013915462251846437,0.0004850023382797773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263C,143660,-0.18590395269183696,-0.11621657867354118,-0.01453784429086723,-0.03964234234884207,-0.020413288728899876,-0.0013231184679825126,0.045561652429056854,0.05091367799250608,0.00298993889222409,-0.011812756931603533,0.05504890679124613,0.014316399446398214,-0.010508017056312217,-0.02150655559364071,-0.00045524132917176184,0.0013313711641673377,-0.015603230897080345,-0.025143236923342686,0.006891842151259551,0.0033168015875187358,0.003815364834342965,0.0017097461338564553,-0.0032136050091614923,0.04443761270630914,-0.024688377304686097,-0.02778744470003823,0.015521949355868722,-0.003577559255917371,0.008449318376928324,-0.0025592547673510577,-0.0029759790485676596,-0.015101024284444152,0.004307871567920997,-0.0037124373955838247,-0.0029474815984399765,0.023365753943813166,-0.005131037167746267,-0.000481489381423093,-0.00845402932204123,0.001518143038622761,0.00975402045794417,0.009719280831893669,0.0057090524806401085,0.006626352033874851,-0.0032870407430707267,-0.0005912796153604656,0.0005266985073579703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264A,143661,-0.16896064290260296,-0.029891622329658217,-0.02836417962212934,-0.03617424942525043,-0.02328966228573056,-0.007503306984011313,-0.010340307926357224,-0.00859346246150988,0.008217560917238461,0.002806320648029815,-0.013783855146400466,0.006628681429968705,-0.03749505014334325,-0.01312623049757694,-0.01542702934424504,-0.008160761217762635,0.006358570140262344,-0.04657257319322729,-0.031056113756077797,-0.013229635902559553,-0.006860064584793033,-0.026691108617142568,-0.021937890181774656,0.03436846044665196,0.008932473105474851,0.00011551805730298557,0.012778773889763584,0.007433768644170189,-0.000936366775727063,0.004926050286864416,0.009965154483578834,0.009053087868083487,0.007718096146020965,-0.007909809954240938,0.006263763447978281,-0.00628284169849915,0.002494337720585916,0.010546006059844787,0.012259109094791281,-0.02094013108151227,-0.006046989736097199,-0.0038433811908728842,0.0047370508190857155,-0.0004758370881276727,0.004856526515861925,0.004377564097366304,-0.0013620670937789848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264B,143662,-0.18347271008511273,-0.07418594265892688,-0.02827657396089632,-0.0210660069450862,-0.01171842692020314,-0.010614834149086448,0.0016819315218395182,-0.011008293186465188,0.00035149589512799604,-0.01125623436259109,0.0019822595504957454,-0.0004499866395367612,-0.041431783332751285,0.0018136457295302177,-0.005002797587821639,-0.005297201289693764,-0.00692396820549348,0.04008112380419771,-0.0028503034786721026,-0.013061206418702955,-0.006958797305480077,0.0184473355770534,-0.002792369737657545,0.007332089680118725,-0.000418981819969904,-0.00713326192447317,-0.014722767064376975,0.015464943193437525,-0.01514742492446168,-0.007022342355737027,0.013826892912445307,0.008899097017912454,0.01953589032172246,-0.004208409228855796,0.006577890667845341,0.005812742367748842,-0.011398973671369864,0.002201174446777,0.0028089697926823387,0.009652812289172278,-0.0007880110952510783,-0.005392526189991498,-0.005022907141016306,0.016837716403983297,0.0028018106529787523,-0.002170781382491898,0.0007359644484923241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264C,143663,-0.16239782960487487,-0.030419318285059255,-0.026408062308091715,-0.022154643422743845,-0.04365565543087766,-0.036958528741635806,-0.03124577191950485,-0.05266849864351387,0.011912930518488603,0.0019515993220352121,0.030489587579594427,-0.001890302395924622,-0.01927668552103178,-0.014114831305129298,0.003210756024301855,0.0062768212411713625,-0.012718816297334592,-0.01150670492089214,-0.005056418073302409,0.0018579154060453396,0.00422883433481839,0.0005404730450111663,0.006807781734547424,0.008173740702053503,0.009598367538460084,-0.011934356959027032,-0.01908273822338722,-0.033284411324284426,0.007299068848079501,-0.02212912434819559,-0.0084377478159281,0.0066799656086052196,0.005101052249543458,-0.007001346893351775,-0.016379875181366448,-0.017366199273744377,0.011216726239942758,-0.008572806516657873,0.007488822162713431,0.006457929619043103,0.002260788479791625,-0.011121725325517634,0.004310427295851874,0.003358903236252485,-0.007553980494625266,-0.0008964219416384284,-9.115151856951993e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141A,143670,-0.19895772165103398,0.19723314649083132,-0.005679723358527571,0.040295203702153636,0.04721122875259539,0.007831415733418959,0.05709718680821131,0.019049130803653107,-0.06889611952373685,0.0203395294664902,0.01228887871655198,-0.008172481594347369,-0.02210833644446596,0.039627983336075374,-0.015814393322022627,0.006775985537111578,0.00016796729340753702,-0.007443586487152325,-0.018306240364943917,0.0006272635507797702,0.022839737712192262,-0.005362653288716936,-0.004923514835412783,0.015439427406911416,-0.018064200667073847,0.020216471119957627,0.020512992875977912,0.01186860237346111,0.02552295717516105,-0.005722491513592466,0.023710166312738024,0.015880186822698882,0.003945932164116434,-0.019657538487024784,-0.0042312656454240715,0.00344802664583913,-0.009811727870588495,-0.0018787915521429877,-0.006117100582383469,0.010722293183289783,0.00332952524811854,0.0027674447404341307,0.0019768671840548796,-0.0062160893599681665,0.0014749744491446251,-0.0002131539121450104,0.00021508566782419417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141B,143671,-0.20813513984232213,0.1745509641701015,-0.008919332444759452,0.018454218545539917,0.03395418658291176,-0.06224175949338256,-0.03120890182846277,0.06629801680772829,-0.05377196935438139,-0.048606224031236975,0.04678336223160798,-0.016897208219134176,-0.04865713849292711,-0.016296452480643236,0.0020374884424489204,-0.0218633530057358,-0.02172270285487987,-0.023822474326173928,-0.006350497784402682,-0.024187793180627002,0.02838408626808462,-0.005472194560332557,0.007528846552458026,-0.012860618685152878,0.008356097525806738,-0.01742222227024878,2.015754754542877e-05,-0.0009047089019442823,0.004891006747949399,-0.016851980946643974,0.002853681712879535,-0.013942327718305678,0.007287557272827682,0.00909099766948947,0.004523745415581364,-0.019281195393475826,-0.027091259695888662,0.009340910241682975,-0.004390569698490328,-0.004399867547529994,-0.002165068807118931,0.001386960824601936,-0.003869366980181228,0.006180056185022918,-0.0014909580231648371,0.0013173570069984356,-0.000220074939104647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141C,143672,-0.19946112798323098,0.1393177023413269,-0.030002395053534917,0.007789608509969386,0.03986271362949239,-0.001223812687741927,0.021615742403345375,0.06464053727451534,-0.013165955453569586,0.042885270258608534,0.09758888457047867,-0.010794083599913382,-0.008273829432393449,0.014765807061561718,0.03576619854295339,-0.015420877423252132,-0.024381687341695057,0.03063554876273209,-0.006741384810043065,0.034637801150870805,-0.024587277612838403,0.05149406591433712,-0.0006653073361821495,0.010213869102153666,0.013362554965518414,-0.021621159135688035,-0.025507817425423414,0.004420275588134738,-0.006872903083516175,0.02329327408259356,-0.006176932116805646,0.017484873358481083,-0.014318821546437833,0.00384053641833232,-0.012858674135588718,0.017541208140402526,0.01216646121813501,0.009864690227806895,0.0043592067187619606,-0.0027432649051100755,-0.01216844772988965,0.003668465757068724,-0.006930173276100013,0.0039966712218446315,0.00012202257648391107,-0.0031201154910057197,-0.0003622656133185977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146A,143673,-0.15012534494071111,0.05691601951114947,-0.012599617334049736,0.07567914185898496,-0.04647316476767703,-0.0134174695192946,0.0010931488640948794,0.07313983430950209,0.06467531120080157,-0.08007761289353242,-0.08249487934436044,0.01601865158643923,0.035113030621552695,-0.019777596891529577,0.03635039565275284,-0.011788049487263086,0.01816830490054659,0.025414202397080025,-0.005267480964989555,-0.0005498685281148049,-0.027874682145869936,0.01829201995782834,-0.0033032793836607465,0.014124118069999974,-0.017271290015129486,0.01863402810731158,0.007130481649782422,0.0014318994882442702,-0.011706415696485999,0.023198980188151183,0.024037265516723617,0.004276772304555298,0.0051736170670555436,-0.004100790991227579,0.00997689126277392,0.0038376965376115974,-0.003825137038596127,-0.010243537109770096,0.007858993129200473,-0.00682127988583142,-0.0012828248116119939,-0.005518715794825087,0.0025411673607185405,-0.0011838577665678062,0.0003468600687411744,-0.0005233177684247491,0.0009360055724150019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146B,143674,-0.08747601560864456,-0.09506126222225808,0.1438241521915539,0.22169238159623858,0.02637106696153154,-0.09779060596189153,0.002169643132113531,0.06644328016064012,0.05556344004833676,-0.02738437168403662,-0.0633508195729798,0.05994339087408616,0.07049617857486527,0.019221981105795833,0.0034145631105410978,-0.03234642783676137,-0.04295797327713172,-0.028425138993272595,-0.0038902520061513935,-0.013854828371333828,-0.014310438602975172,-0.05125490468886289,-0.0203336112493811,-0.014604522734524233,-0.0035220662814880108,-0.014242287626980515,-0.024845324448179006,0.008220719995717024,-0.010841203481741694,-0.02494157170862783,-0.011355124642103474,0.003271880656139323,-0.0073602892520198025,-0.0037939033404446754,0.0008804492887080715,0.002739518096984724,-0.00143219226530351,0.0035338299456483943,-0.0014357729214787929,0.0033227696384148606,0.005370930381681753,0.0032689892207405547,-0.001513838731466021,0.0008251485897317046,-0.0021848723092520632,-0.0011550207461258034,-0.00018856234031993383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258A,143685,0.2303050052089195,0.00702106202702786,-0.006030437950237274,0.03864545078862079,0.02433618780061907,0.005254191181587364,0.09335862330737817,0.007250267432452012,-0.013753660037448016,0.01042749173485423,-0.01122391404150063,-0.006644673900112977,-0.0033023691917718223,-0.009607796775856022,-0.0027622294943103506,0.008498341312184523,0.001579845988078516,0.029783301244429655,-0.013688648900845623,-0.0073737113612933666,0.00810544972990785,-0.027411387145533383,-0.007810572283920332,0.0025827295303157472,0.005674396231254156,-0.00585944555921455,0.006372488512676169,-0.013400534410357965,0.011323172838851257,0.017618880012038197,0.003078878429586897,0.011819005415988425,0.019893317522176813,-0.0011288063308392804,-0.0008632876391829165,0.0027037277559065344,-0.004694439409726628,-0.0023459278782106334,-0.007247568860151349,0.0028552204335671742,0.010130839206229978,-0.004153233330444667,-0.003868128250142323,-0.009393621077968128,-0.005062858430648034,0.0011973787756653419,-0.00019974751982238496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258B,143686,0.23357303018806183,0.004217281507123654,-0.004140923229115613,0.04252275856607615,-0.0036553917620995775,0.00536162672483209,0.04733736737211921,-0.04272206013927931,0.022766390207111544,0.036260314565865724,0.029307015640761595,-0.002120517795734534,0.01950126883888459,-1.2937809769058826e-05,0.0017396651807421036,0.008754996831897052,-0.007044346791775449,-0.010695011050660357,-0.010234313422669877,-0.00990633466154342,0.00645936757397233,-0.013998290152841195,0.013993003862413813,-0.0038811282689695677,0.013168456962377204,-0.007797156656402617,-0.016576767299394533,-0.004311806857116554,0.0016713553142400277,-0.01654723085419258,-0.0037189177068599174,0.015691308829626036,0.023593081234406735,-0.011842564412361393,-0.0036855725546479953,-3.012969652872396e-05,0.01572669034908231,0.00701227141612647,-0.004455038724317716,0.003808836001543145,-0.009875064729735324,-0.007093594990057665,-0.007393291158868692,0.002977662137755431,0.004098929840039848,-0.0005654375907419769,0.0013855782477910097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
